app,func,end_timestamp,duration
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,4988.376018,0.871
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,4998.495235,0.679
a279432833a21dc66309e252ef3f48f1ddc9eb706839d037a00b3f9f545c5e2d,7f0b52256911bed19622812b8483c07daf2e9103a269f567068ed939e33a2785,5001.188009,0.994
a7cf2f4bb45576518350fb91bb84800146f1dc257896e3b46b901095987e2a1c,6a144e613e2220f49247934c6e896484265f3763008c3235599da7133c320b63,5010.889481,0.175
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5016.842114,83.422
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5017.724568,0.672
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5021.946220,185.796
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5021.979155,32.007
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,5022.370831,32.959
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5028.575151,0.529
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5032.098778,1.030
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,d414dfb669aa29482336ef26db33feead9a3bd71190ba5d44412a9f8bedf26de,5035.216336,20.212
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5046.249721,59.596
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,5048.304508,0.122
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5054.783083,1.106
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,5057.992490,0.071
efcdd56913d0ce6927045a6f4e8bc025d4bc3a901c3f657e7c0c0d52a157e940,d3001621518a70a020141bf2f78060d34d8b1d6a417c7d5ad0650366921617ac,5060.148531,0.106
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,55b5c6b8e25e560a5244c522674fa8ad6f8dec1b83a702650726d57f2547c47c,5061.859308,0.120
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5062.475024,3.352
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5084.071262,1.589
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5094.327560,1.226
eddb92315799e0eaf5d18b84bc5948186fbc33c0190b04c815d75765a979435c,110010ce3452fe8d402b60888cc981d5c1f099fa94092e745a629835ecdb9f51,5095.952540,0.030
7475824cc4748c3fc8576d1ba486950f36d81d9cb5336cc1da801ef313b516d8,eac0d7c37985ac4669b288f34505f79c6df5fc76371ca3b80b783133b39adfbd,5097.723957,30.984
eddb92315799e0eaf5d18b84bc5948186fbc33c0190b04c815d75765a979435c,78ec164daacd5c9e215e76ca4dfb2d1ef3a94743f8b329a281a0e9782a09f749,5099.750016,31.860
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,13220cb8f5b7112c02f2481c968497db0f96a9b6d45bc7204086d9914d5596b5,5108.224454,33.811
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5108.566999,78.782
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,5115.609009,1.875
aa09fd0de23af2f42704ea3f7a832860e356cb21fbe99fb4c513e0ac64da3ce9,a7220d0ede28b7b3aa0f0607ca44f14e871e76cab8c30bfd0134e64230326622,5116.678697,0.096
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5127.924458,0.217
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,55b5c6b8e25e560a5244c522674fa8ad6f8dec1b83a702650726d57f2547c47c,5132.860490,0.024
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,46a59e3a4d9e4fefe6b34e678125ce95ab071f1126ec503557f26ec575c1941b,5141.630275,0.449
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5146.115804,0.707
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5150.335868,0.964
64db848c9bc5db515c94ab30eee3c35decfe835ca8a6c40b0821fe30aaa04cdb,f219acf93580c06f4504a74e90b2f826094f3544ca2f60a49b929ab5d1f80d31,5156.901807,3.329
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5166.459101,0.586
eddb92315799e0eaf5d18b84bc5948186fbc33c0190b04c815d75765a979435c,110010ce3452fe8d402b60888cc981d5c1f099fa94092e745a629835ecdb9f51,5172.387258,0.073
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,5173.400396,0.129
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5178.852931,64.340
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,5180.568061,0.533
b34e792718773cd207a3d3bb54979d4952f301dd15d6f091f57008f075958309,541379714c2250706dfd8b76765ae74953f871377238b361a8666f510afeba58,5182.741402,101.791
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5183.305802,1.138
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5191.259353,57.711
a7cf2f4bb45576518350fb91bb84800146f1dc257896e3b46b901095987e2a1c,0e0238481987246e775d487dc915a41e718967ef61dc0c3dbf5c2983b02dea84,5191.394287,12.004
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5199.941919,0.629
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5203.012441,0.756
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,4b2c05f30bc5080fb3ff505c4051509a4406f733b9ccd3386fa0900f3ae0d9bf,5205.355213,0.069
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5209.709778,0.506
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5210.990137,0.675
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5214.323962,17.916
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,46a59e3a4d9e4fefe6b34e678125ce95ab071f1126ec503557f26ec575c1941b,5218.550395,0.550
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,5225.076939,0.171
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,5c9849d631846bbec88a0601bf6b0ba43d9e757dbe6f64ca8e4875ba49f7b794,5227.344808,17.606
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,55b5c6b8e25e560a5244c522674fa8ad6f8dec1b83a702650726d57f2547c47c,5228.582037,0.064
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,5229.481584,0.069
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5236.223245,1.513
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5237.510500,71.865
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5238.569770,0.879
eddb92315799e0eaf5d18b84bc5948186fbc33c0190b04c815d75765a979435c,9ecd2766ee6bd299d23bbc00b9a905d490ebeb2e675d857ef4f1bd4d5877c065,5242.791579,14.017
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,5244.020044,0.294
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5244.532654,1.349
aa09fd0de23af2f42704ea3f7a832860e356cb21fbe99fb4c513e0ac64da3ce9,a7220d0ede28b7b3aa0f0607ca44f14e871e76cab8c30bfd0134e64230326622,5249.728197,0.065
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,5c9849d631846bbec88a0601bf6b0ba43d9e757dbe6f64ca8e4875ba49f7b794,5250.665010,14.829
7475824cc4748c3fc8576d1ba486950f36d81d9cb5336cc1da801ef313b516d8,eac0d7c37985ac4669b288f34505f79c6df5fc76371ca3b80b783133b39adfbd,5254.947633,96.130
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5256.543186,12.860
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5257.295505,0.279
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5258.707197,0.342
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,5259.642415,0.418
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,5260.192303,0.697
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,5261.118920,0.052
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,5c9849d631846bbec88a0601bf6b0ba43d9e757dbe6f64ca8e4875ba49f7b794,5262.059505,15.140
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5262.366635,0.577
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5269.385941,0.509
aa09fd0de23af2f42704ea3f7a832860e356cb21fbe99fb4c513e0ac64da3ce9,a7220d0ede28b7b3aa0f0607ca44f14e871e76cab8c30bfd0134e64230326622,5281.770367,0.022
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5287.092691,0.354
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,b85146d6fb2fb1b37a7b668f36287a534543da7a2bc393eac28fd9e974908af0,5298.249565,5.107
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5304.392158,68.099
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,664c8bd366fc401f874d793373a2aafc5a5a506e2e04d325d5d83557d6df7502,5307.768043,0.102
4bd219625127e9d2e12f7eb21015642ad64f42ea61a16f5577db0c2e7a54d4cf,1b9ff14203f132f3ca0342f8491d5b4e61000dbca9a88d6ef78132611cf99466,5324.245104,1.350
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5324.657926,1.128
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5327.837273,0.705
efcdd56913d0ce6927045a6f4e8bc025d4bc3a901c3f657e7c0c0d52a157e940,d3001621518a70a020141bf2f78060d34d8b1d6a417c7d5ad0650366921617ac,5330.982564,0.104
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,5333.377186,27.936
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,13220cb8f5b7112c02f2481c968497db0f96a9b6d45bc7204086d9914d5596b5,5335.212581,162.370
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5337.771215,0.579
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5340.977484,0.699
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,9d4311638952a6ecefb68603a4ade3f6aedf1ff5a2f359c67bbef939d6a2e6dc,5344.140575,0.150
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,5356.106001,0.080
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,9d4311638952a6ecefb68603a4ade3f6aedf1ff5a2f359c67bbef939d6a2e6dc,5358.843121,0.279
4bd219625127e9d2e12f7eb21015642ad64f42ea61a16f5577db0c2e7a54d4cf,1b9ff14203f132f3ca0342f8491d5b4e61000dbca9a88d6ef78132611cf99466,5366.961854,3.472
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,5368.366765,17.948
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5370.979849,0.593
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,d414dfb669aa29482336ef26db33feead9a3bd71190ba5d44412a9f8bedf26de,5372.987912,12.014
eddb92315799e0eaf5d18b84bc5948186fbc33c0190b04c815d75765a979435c,78ec164daacd5c9e215e76ca4dfb2d1ef3a94743f8b329a281a0e9782a09f749,5376.499114,32.381
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5381.034720,2.551
4bd219625127e9d2e12f7eb21015642ad64f42ea61a16f5577db0c2e7a54d4cf,1b9ff14203f132f3ca0342f8491d5b4e61000dbca9a88d6ef78132611cf99466,5381.069314,4.279
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,664c8bd366fc401f874d793373a2aafc5a5a506e2e04d325d5d83557d6df7502,5383.537510,0.082
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5388.308589,102.632
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5392.272855,0.314
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,5404.448432,0.026
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,5411.333903,0.193
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,5411.780917,0.218
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,5417.983504,9.081
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,4b2c05f30bc5080fb3ff505c4051509a4406f733b9ccd3386fa0900f3ae0d9bf,5418.243948,0.079
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5423.442202,96.161
eddb92315799e0eaf5d18b84bc5948186fbc33c0190b04c815d75765a979435c,78ec164daacd5c9e215e76ca4dfb2d1ef3a94743f8b329a281a0e9782a09f749,5425.891717,38.374
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5426.990980,0.329
a279432833a21dc66309e252ef3f48f1ddc9eb706839d037a00b3f9f545c5e2d,9bfe15fe1c84832456da5d671ec99cfd73e0514bf91abfae306da2457af04221,5427.107423,2.718
b34e792718773cd207a3d3bb54979d4952f301dd15d6f091f57008f075958309,2f796c78515eb95a2d835ebf50326db182a91dce43f6d21d5785e80565851355,5427.461215,3.735
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,5429.836791,0.035
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,55b5c6b8e25e560a5244c522674fa8ad6f8dec1b83a702650726d57f2547c47c,5435.158984,0.053
aa09fd0de23af2f42704ea3f7a832860e356cb21fbe99fb4c513e0ac64da3ce9,a7220d0ede28b7b3aa0f0607ca44f14e871e76cab8c30bfd0134e64230326622,5441.000251,0.029
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,5456.984493,0.087
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5459.322072,1.061
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5459.675052,0.840
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5461.389932,69.214
efcdd56913d0ce6927045a6f4e8bc025d4bc3a901c3f657e7c0c0d52a157e940,d3001621518a70a020141bf2f78060d34d8b1d6a417c7d5ad0650366921617ac,5466.626438,0.155
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5467.585203,0.838
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5470.326221,53.900
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5483.574954,0.626
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5486.467299,1.163
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,664c8bd366fc401f874d793373a2aafc5a5a506e2e04d325d5d83557d6df7502,5491.033466,0.119
b34e792718773cd207a3d3bb54979d4952f301dd15d6f091f57008f075958309,2f796c78515eb95a2d835ebf50326db182a91dce43f6d21d5785e80565851355,5493.500756,2.248
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,5495.109980,3.851
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5500.049810,54.960
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,5500.372383,0.404
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,5500.630096,0.019
a279432833a21dc66309e252ef3f48f1ddc9eb706839d037a00b3f9f545c5e2d,96b2b81126ccc77b62f8e30b2d3ae9fd295c3bf035deab650d5cf4c57cf49796,5502.408191,0.016
64db848c9bc5db515c94ab30eee3c35decfe835ca8a6c40b0821fe30aaa04cdb,f219acf93580c06f4504a74e90b2f826094f3544ca2f60a49b929ab5d1f80d31,5508.076442,1.622
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,5c9849d631846bbec88a0601bf6b0ba43d9e757dbe6f64ca8e4875ba49f7b794,5511.223396,5.458
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,5525.939625,0.665
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,46a59e3a4d9e4fefe6b34e678125ce95ab071f1126ec503557f26ec575c1941b,5527.254191,0.582
99ae030b60cf247520cab75889c7e2f4c8be9422fce8cc2dc30c53820d8e487b,68b7a052a1a75027d0ba4031c39237121a4d32fa66b59c585684af85c61349ac,5532.690908,0.191
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,5535.483405,6.793
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,5538.453525,0.755
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,5541.134129,37.915
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5541.798108,0.509
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5544.725356,1.378
a7cf2f4bb45576518350fb91bb84800146f1dc257896e3b46b901095987e2a1c,0e0238481987246e775d487dc915a41e718967ef61dc0c3dbf5c2983b02dea84,5559.543023,17.821
a279432833a21dc66309e252ef3f48f1ddc9eb706839d037a00b3f9f545c5e2d,9bfe15fe1c84832456da5d671ec99cfd73e0514bf91abfae306da2457af04221,5564.816692,5.074
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,5568.880997,0.258
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,d414dfb669aa29482336ef26db33feead9a3bd71190ba5d44412a9f8bedf26de,5570.807887,5.563
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,f98b902a5d78635ca9426bf7b222c0f2e63e8316254891c86ab6c55292b5c8b2,5575.041272,0.227
4bd219625127e9d2e12f7eb21015642ad64f42ea61a16f5577db0c2e7a54d4cf,1b9ff14203f132f3ca0342f8491d5b4e61000dbca9a88d6ef78132611cf99466,5592.519315,5.283
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,5598.136849,0.488
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5598.243796,1.404
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,5601.794936,33.052
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,46a59e3a4d9e4fefe6b34e678125ce95ab071f1126ec503557f26ec575c1941b,5605.104476,0.989
99ae030b60cf247520cab75889c7e2f4c8be9422fce8cc2dc30c53820d8e487b,68b7a052a1a75027d0ba4031c39237121a4d32fa66b59c585684af85c61349ac,5606.479258,0.402
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,5608.689052,0.554
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,46a59e3a4d9e4fefe6b34e678125ce95ab071f1126ec503557f26ec575c1941b,5610.669693,0.266
